,Unnamed: 0,question_text,processed_question,cluster
49451,49451,지금 공부하고 있는 분야는 무엇입니까 그리고 왜 그것을 공부하고 있는지 그리고 지금까지 무엇을 배웠는지 함께 말씀해 주세요,지금 공부 분야 무엇 입 왜 그것 공부 지금 무엇 말씀,3
49452,49452,대한민국의 금융 정책 기관으로서 우리 신용보증기금이 확대되어야 할 업무 영역이 있다면 무엇이라고 생각하는지 궁금합니다,대한민국 금융 정책 기관 우리 신용 보증 기금 확대 업무 영역 무엇 생각,4
49453,49453,본인의 장점과 단점 설명해 주시고요 그것을 특화시키고 극복하기 위한 노력도 함께 말씀해 주시면 감사하겠습니다,본인 장점 단점 설명 그것 특 극복 위 노력 말씀 주시,6
49454,49454,글로벌 인재에게 가장 필수적인 요소는 무엇이라고 생각하십니까 그리고 지원자님은 그것을 위해 노력했던 것은 무엇이었습니까,글로벌 인재 가장 필수 요소 무엇 생각 원자 그것 위해 노력 것 무엇,6
49455,49455,지원자님께서 전공과 관련해서 어떤 부족함을 느껴서 따로 공부를 시작하고 있는 분야가 있으십니까,원자 전공 관련 부족함 공부 시작 분야,3
49456,49456,업무를 수행하면서 가장 어려울 것으로 예상되는 것은 무엇입니까 그리고 그에 어떻게 대처할 생각이신지 말씀해 주세요,업무 수행 가장 것 예상 것 무엇 입 그 대처 생각 신지 말씀,4
49457,49457,따로 스터디를 하고 계신 것이 있으신지 궁금합니다 왜 어떤 공부를 하고 계신지도 함께 말씀해 주세요,스터디 것 신지 왜 공부 말씀,3
49458,49458,면접자님께서는 일을 하다 보면 공장 주민들과 과도한 민원에 시달리게 될 일이 생길 수도 있습니다 이럴 때 어떻게 대응하시겠습니까 면접자님의 설명 부탁드립니다,면접 자 일 공장 주민 과도 민원 수도 때 대응 면접 자 설명,4
49459,49459,지원자분 본인이 현재 가지고 있는 위치보다 훨씬 더 어려운 목표를 달성하신 적이 있다면 그 경험을 이야기해 주세요,원자 본인 현재 가지 위치 더 목표 달성 적 그 경험 이야기,1
49460,49460,지원자님은 국가철도공단과 코레일의 차이가 무엇인지 알고 계십니까 지원자님이 알고 계시다면 각각의 차이점에 대하여 설명해주세요,원자 국가 철도 공단 코레일 차이 무엇 알 원자 알 각각 차이점 대하 설명,1
49461,49461,네 면접자님의 전공과 관련하여서 최근 부족하다고 느끼고 따로 공부하고 있는 분야가 있는지 저희에게 설명 부탁드리겠습니다,네 면접 자 전공 관련 최근 공부 분야 저희 설명,3
49462,49462,해외에 파견 근무를 나가게 되실 수도 있는데요 그렇게 된다면 어느 나라에서 근무를 하고 싶으신지 궁금합니다 또 그 이유도 함께 말씀해 주세요,해외 파견 근무 수도 나라 근무 신지 또 그 이유 말씀,4
49463,49463,다른 지원자들에 비해 지원자님만이 가진 차별성 장점을 어필한다면 어떤 것이 있으십니까,다른 원자 원자 차별성 장점 어필 것,4
49464,49464,일을 하다 보면 일의 특성상 야근이나 잔업 외근이 많아질 수 있습니다 지원자님은 그래도 괜찮으시겠습니까,일 일 특성 야근 잔업 외근 수 원자,4
49465,49465,지원자분께서 협업을 해야 할 일이 많이 생길 수 있습니다 이전 직장이나 대학교에서 협업을 하실 때 어려운 점은 없으셨는지 궁금합니다,원자 협업 수 이전 직장 대학교 협업 때 점,1
49466,49466,배달의 민족을 사용하시면서 서비스에서 아쉬웠던 부분이 있으셨습니까 있었다면 무엇인지 말씀해 주십시오,배달 민족 사용 서비스 부분 무엇 말씀 시오,1
49467,49467,만약 화난 민원인이 찾아왔습니다 그 경우 지원자님은 어떻게 대처하실 것인가요 아주 간략하게 말씀해 주시겠어요,만약 화난 민원 그 경우 원자 대처 것 아주 말씀,4
49468,49468,사람들과 협업을 하는 과정에서 가장 어려운 점이 있다면 무엇이었습니까 그리고 어떻게 극복했는지도 말씀해 주시기 바랍니다,사람 협업 과정 가장 점 무엇 극복 말씀 시기,1
49469,49469,입사 후에 쉬운 일과 어려운 일이 있을 때 일에 대해서 어떻게 분배하고 처리하실지 궁금합니다,입사 후 일과 때 일 대해 분배 처리,4
49470,49470,지원자분의 십 년 후 미래는 어떨 것 같으신지 궁금합니다 저희 회사에 계속 다니고 있을 것 같으신가요,원자 십 년 후 미래 것 신지 저희 회사 계속 것 가요,4
49471,49471,고객을 응대하는 일에 있어 지원자님이 갖고 계신 일관된 신념이나 원칙이 있으십니까 그 원칙에 관하여 설명해 주세요,고객 응대 일 원자 일관 신념 원칙 그 원칙 관 설명,1
49472,49472,오늘 면접을 보러 오는데 갑자기 교통사고가 났습니다 면접자님은 무사한데 주위의 다른 사람들이 굉장히 위급하다면 이때 어떻게 대처하실 건가요,오늘 면접 갑자기 교통사고 면접 자 주위 다른 사람 때 대처 건가,4
49473,49473,지원자님은 본인이 교번 근무에 잘 적응할 수 있다고 생각을 하십니까 그렇다면 근거를 들어서 설명해 주시기 바랍니다,원자 본인 교번 근무 수 생각 근거 설명 시기,2
49474,49474,지원자님은 요즘에도 매일 공부하고 있는 분야가 따로 있으십니까 있다면 그것을 왜 공부하는지 함께 설명해 주시겠습니까,원자 요즘 매일 공부 분야 그것 왜 공부 설명,3
49475,49475,지원자님께서 직장을 선택할 때 가장 중요하게 생각하는 것들이 있을 겁니다 그중에서 어떤 것이 가장 중요한지 세 가지를 이야기해 주시고요 각각 무엇인지 저희에게 자세하게 설명 부탁드리겠습니다,원자 직장 선택 때 가장 생각 것 중 것 가장 세 가지 이야기 각각 무엇 저희 설명,2
49476,49476,지원자님의 성격 상 장점과 단점에 대해 각각 말씀해 주십시오 구체적인 예시를 들어 주셔도 좋을 것 같습니다,원자 성격 상 장점 단점 대해 각각 말씀 시오 구체 예시 것,1
49477,49477,지원자님께서는 스트레스를 받으면 주로 어떻게 하시나요 또 왜 그런 방법으로 스트레스를 해소하는지도 함께 말씀해 주시겠습니까,원자 스트레스 주로 또 왜 방법 스트레스 해소 말씀,5
49478,49478,지원자분께서 일을 하시게 되면 중국으로 출장 갈 일이 조금씩 생길 수도 있습니다 중국 출장도 괜찮으신지 말해주세요,원자 일 중국 출장 수도 중국 출장 신지 말,4
49479,49479,지원자님께서는 평소에 개인적으로 어떤 방법으로 공부를 하시는지 궁금합니다 강의나 책을 활용해서 하시는지 그러한 공부 방법을 말씀해 주시기를 바랍니다,원자 평소 개인 방법 공부 강의 책 활용 공부 방법 말씀 시기,3
49480,49480,만약 우리 회사에 들어와서 선배를 만나게 된다면 어떤 모습의 선배를 만나고 싶으신가요 이유도 함께 말씀해 주세요,만약 우리 회사 선배 모습 선배 가요 이유 말씀,4
49481,49481,일을 하다가 만약 상사에게 어려운 지시를 받게 되실 수도 있습니다 그렇게 된다면 어떻게 대처하실 건가요 또 그렇게 대처하시는 이유도 함께 말씀해 주시기를 바랍니다,일 만약 상사 지시 수도 대처 건가 또 대처 이유 말씀 시기,4
49482,49482,만약 지원자님께서 입사를 하고 난 후에 기존에 자신이 원하던 일을 못 하게 된다면 어떻게 하시겠습니까 또한 그렇게 하실 이유도 말씀해 주세요,만약 원자 입사 난 후 기존 자신 일 못 또한 이유 말씀,4
49483,49483,지원자님은 팀으로 일하는 것과 혼자 일하는 것 중 무엇을 더 선호하는 편이신가요 이유도 함께 말씀해 주시기 바랍니다,원자 팀 일 것 혼자 일 것 중 무엇 더 선호 편 가요 이유 말씀 시기,1
49484,49484,분쟁이 발생했을 때를 대비한 지원자님만의 대처법이 있다면 무엇인지 궁금합니다,분쟁 발생 때 대비 원자 대처 법 무엇,4
49485,49485,면접을 보러 오는데 교통사고가 났습니다 면접자님은 무사한데 주위의 다른 사고 난 사람들이 위급하다면 어떻게 하실 겁니까,면접 교통사고 면접 자 주위 다른 사고 난 사람 겁,1
49486,49486,지원자님의 의견을 주장하실 때 강하게 주장하는 편이십니까 어떤 스타일로 자신의 의견을 주장하시는지 말씀해 주세요,원자 의견 주장 때 주장 편이 스타일 자신 의견 주장 말씀,4
49487,49487,본인이 직접 해외 출장 장소를 선택할 수 있다면 꼭 한 번 가서 일해보고 싶은 나라가 있으십니까,본인 직접 해외 출장 장소 선택 수 꼭 번 일 나라,4
49488,49488,저희 회사에 들어오시면 기존과는 업무 스타일이 많이 달라질 수도 있습니다 이처럼 달라지는 업무 스타일에 잘 적응할 수 있으신지 궁금합니다,저희 회사 기존 업무 스타일 수도 이처럼 업무 스타일 수 신지,4
49489,49489,일을 하다 보면 타 지역에서 업무를 수행하게 되실 수도 있는데요 그러한 타 지역 근무도 어 문제 없이 수행 가능하신지 일단 여쭤보고 싶습니다,일 타 지역 업무 수행 수도 타 지역 근무 문제 수행 일단 보고,4
49490,49490,우리 회사에 입사를 했더니 업무 내용이나 강도가 예상하셨던 것과 전혀 다를 수도 있는데요 그렇게 된다면 어떻게 대처하실 건가요,우리 회사 입사 업무 내용 강도 예상 것 전혀 수도 대처 건가,4
49491,49491,지금까지 살아오면서 새로운 환경에서 전혀 몰랐던 일을 맡아서 하신 경험이 있으신지 궁금합니다 있다면 소개해 주시길 바랍니다,지금 환경 전혀 일 경험 신지 소개,1
49492,49492,지원자님께서 평소에 검색을 자주 하는 편인지 궁금한데요 주로 어떤 검색을 왜 하시는지 답변해 주시기 바랍니다,원자 평소 검색 자주 편 주로 검색 왜 답변 시기,1
49493,49493,이전 직장이나 대학에서 프로젝트를 했던 경험 중에서 생각나는 게 있다면 한 번 설명 부탁드립니다,이전 직장 대학 프로젝트 경험 중 게 번 설명,1
49494,49494,본인은 팀으로 일하는 것과 혼자 일하는 것 중에 어떤 것을 더 선호하는 편이신가요 이유도 함께 말씀해 주세요,본인 팀 일 것 혼자 일 것 중 것 더 선호 편 가요 이유 말씀,1
49495,49495,일을 하다 보면 상사와 트러블이 생길 수 있는데요 그렇게 된다면 어떻게 하실 건가요 또 상사가 혼을 내도 기분이 나쁘시지는 않으실지 궁금합니다,일 상사 트러블 수 건가 또 상사 혼 기분,4
49496,49496,피티에서디라고 불리우는 외상 후 스트레스 장애를 겪어본 경험이 있으실까요 그렇다면 그것을 어떻게 극복하셨는지 이야기해 주세요,피티 디 외상 후 스트레스 장애 경험 요 그것 극복 이야기,1
49497,49497,지원자분 성격 상 장점과 단점에 대해서 각각 이야기 해 주세요 구체적인 예시를 들어주셔도 좋습니다,원자 성격 상 장점 단점 대해 각각 이야기 해 구체 예시,1
49498,49498,지원자님의 장점과 단점을 설명해 주시고 그것을 특화시키거나 극복하기 위해 했던 노력도 말씀해 주세요,원자 장점 단점 설명 주시 그것 특 극복 위해 노력 말씀,6
49499,49499,고객들이 불만을 쏟아내는 상황에서 지원자님께서는 어떻게 대처하시겠습니까 만약에 그렇게 대처하는 이유도 함께 말씀해 주실 수 있겠습니까,고객 불만 상황 원자 대처 만약 대처 이유 말씀 수,4
49500,49500,지원자님의 의견을 주장하실 때 강하게 주장하는 편이십니까 어떤 스타일로 자신의 의견을 주장하시는지 알고 싶습니다,원자 의견 주장 때 주장 편이 스타일 자신 의견 주장 알,4
49501,49501,우리 회사에 들어오게 되신다면 가장 가고 싶으신 부서는 어디인가요 또 그렇게 생각하신 이유는 무엇인지도 함께 말씀해 주시길 바랍니다,우리 회사 가장 부서 어디 또 생각 이유 무엇 인지도 말씀,2
49502,49502,일을 하게 되면 중국으로 출장을 가야 할 일이 생길 수도 있습니다 그런 중국 출장도 괜찮으신지 여쭤보고 싶습니다,일 중국 출장 가야 수도 중국 출장 신지 보고,4
49503,49503,지원자님께서는 평소에 검색을 자주 하시는 편이신가요 어떤 검색을 주로 하시는 편이신지 설명해 주시기를 바랍니다,원자 평소 검색 자주 편 가요 검색 주로 편이 신지 설명 시기,1
49504,49504,만약 이 면접에서 최종 탈락하신다면 어떤 점이 부족해서 탈락했다고 생각을 하실 겁니까,만약 이 면접 최종 탈락 점 탈락 생각 겁,2
